model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,test_451,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_455,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_475,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_476,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_477,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_482,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_485,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,lp_0-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,lp_0-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,lp_0-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,lp_0-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,remove_0-1000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,remove_1000-2000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,remove_2000-4000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,remove_4000-6000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_488,remove_6000-8000,Farley,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_489,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_493,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_497,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_500,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_512,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_516,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_524,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,lp_0-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,lp_0-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,lp_0-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,lp_0-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,remove_0-1000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,remove_1000-2000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,remove_2000-4000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,remove_4000-6000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_528,remove_6000-8000,Keri,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_532,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_534,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_537,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_542,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_544,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_550,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_558,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_559,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,lp_0-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,lp_0-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,lp_0-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,lp_0-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,remove_0-1000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,remove_1000-2000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,remove_2000-4000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,remove_4000-6000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_566,remove_6000-8000,Freid,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_570,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_571,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_578,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_581,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_586,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_593,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,remove_0-1000,Luke,Rudy,Rudy,false,1
